fecha,precio
06/09/2015,723500 
07/09/2015,723500 
08/09/2015,742000 
09/09/2015,733750 
10/09/2015,704125 
11/09/2015,688500 
12/09/2015,688500 
13/09/2015,688500 
14/09/2015,717250 
15/09/2015,705625 
16/09/2015,692625 
17/09/2015,692500 
18/09/2015,700125 
19/09/2015,700125 
20/09/2015,700125 
21/09/2015,697500 
22/09/2015,702000 
23/09/2015,714750 
24/09/2015,736500 
25/09/2015,750625 
26/09/2015,750625 
27/09/2015,750625 
28/09/2015,733250 
29/09/2015,750000 
30/09/2015,743625 
01/10/2015,733625 
02/10/2015,750000 
03/10/2015,750000 
04/10/2015,750000 
05/10/2015,759000 
06/10/2015,741000 
07/10/2015,729625 
08/10/2015,742750 
09/10/2015,753000 
10/10/2015,753000 
11/10/2015,753000 
12/10/2015,764625 
13/10/2015,779750 
14/10/2015,786125 
15/10/2015,774125 
16/10/2015,731125 
17/10/2015,731125 
18/10/2015,731125 
19/10/2015,731125 
20/10/2015,740000 
21/10/2015,725000 
22/10/2015,706250 
23/10/2015,700000 
24/10/2015,700000 
25/10/2015,700000 
26/10/2015,695000 
27/10/2015,700750 
28/10/2015,705000 
29/10/2015,708375 
30/10/2015,709125 
31/10/2015,709125 
01/11/2015,709125 
02/11/2015,696500 
03/11/2015,707500 
04/11/2015,711750 
05/11/2015,720000 
06/11/2015,712625 
07/11/2015,712625 
08/11/2015,712625 
09/11/2015,717125 
10/11/2015,710625 
11/11/2015,715000 
12/11/2015,725000 
13/11/2015,720000 
14/11/2015,720000 
15/11/2015,720000 
16/11/2015,730000 
17/11/2015,730000 
18/11/2015,725000 
19/11/2015,755000 
20/11/2015,760000 
21/11/2015,760000 
22/11/2015,760000 
23/11/2015,758000 
24/11/2015,765000 
25/11/2015,776000 
26/11/2015,776000 
27/11/2015,765000 
28/11/2015,765000 
29/11/2015,765000 
30/11/2015,750500 
01/12/2015,750500 
02/12/2015,765000 
03/12/2015,785000 
04/12/2015,810000 
05/12/2015,810000 
06/12/2015,810000 
07/12/2015,825000 
08/12/2015,820000 
09/12/2015,830000 
10/12/2015,820000 
11/12/2015,795000 
12/12/2015,795000 
13/12/2015,795000 
14/12/2015,800000 
15/12/2015,792000 
16/12/2015,788000 
17/12/2015,790000 
18/12/2015,795000 
19/12/2015,795000 
20/12/2015,795000 
21/12/2015,783500 
22/12/2015,790000 
23/12/2015,788000 
24/12/2015,760000 
25/12/2015,760000 
26/12/2015,760000 
27/12/2015,760000 
28/12/2015,755000 
29/12/2015,765000 
30/12/2015,775000 
31/12/2015,805000 
01/01/2016,805000 
02/01/2016,805000 
03/01/2016,805000 
04/01/2016,805375 
05/01/2016,793000 
06/01/2016,790000 
